hour	cpm	publisher	user_id
94	38.01	2	1834
95	30.0	1	12186
79	82.55	1	22868
87	129.0	11	23643
80	60.0	1	25222
91	68.95	2	3188
89	30.0	1	16890
86	120.0	1	1614
79	60.0	1	7312
286	91.0	1	11112
284	31.58	1	10288
285	91.59	2	23475
283	92.0	1	19706
276	30.0	1	22057
276	76.13	1	1694
277	90.0	1	14825
286	155.0	1	2690
275	301.6	2	11797
285	69.5	1	1008
279	100.0	2	12321
286	60.0	2	7337
269	472.41	1	1599
272	55.0	1	21452
279	156.0	1	1652
94	45.0	7	2706
86	570.0	1	25903
79	30.64	2	14265
79	111.0	2	19729
79	30.0	1	9632
83	47.62	2	8972
73	540.99	2	24141
73	30.0	1	5181
83	130.0	1	4749
87	37.5	2	7459
86	106.2	1	7122
84	51.12	1	11840
78	69.93	1	24843
82	50.0	1	20232
92	82.1	1	22885
83	50.0	5	16439
403	168.05	1	14285
400	126.0	1	5358
397	30.0	7	21370
407	171.42	1	8953
404	100.0	1	23408
403	30.0	1	23672
389	228.0	1	12585
391	80.0	1	14472
390	30.0	1	12775
393	42.0	2	4084
393	65.72	1	21761
401	139.24	2	9641
391	129.0	1	776
397	75.3	1	26212
400	159.0	7	14817
400	72.0	1	4839
391	129.0	1	15750
406	49.74	2	15256
402	63.06	1	2682
397	30.0	1	22038
92	373.5	7	17398
85	30.0	1	24224
76	300.0	1	6733
87	30.0	1	24606
78	90.0	2	23894
79	620.04	1	26169
78	285.0	1	22353
72	163.96	5	20660
76	129.0	1	1044
79	35.78	1	26676
85	36.64	1	18326
95	30.0	1	8045
77	105.0	7	20486
916	360.0	1	22963
914	105.0	2	20
915	30.0	1	7690
926	84.15	1	13540
927	120.0	1	3613
927	159.02	1	6299
919	234.0	2	5653
924	81.33	1	24433
933	152.0	2	9709
912	1298.66	7	22200
912	30.42	1	13311
926	30.0	1	13049
916	239.91	1	7291
931	117.5	1	21501
281	455.0	1	26740
273	732.96	7	12718
273	30.0	3	14787
264	133.48	1	7340
277	178.92	1	1652
280	43.0	1	16553
285	33.2	1	27425
274	100.66	7	13291
272	130.0	2	12845
286	209.9	2	12229
283	76.96	7	1448
279	88.5	7	336
270	121.5	2	25309
270	1951.38	1	23750
264	139.32	1	23780
264	198.76	1	21591
267	120.0	1	6492
280	65.29	2	12886
276	135.0	2	15043
277	100.9	3	12036
277	55.0	1	13661
277	285.0	1	16905
280	605.0	1	4593
280	30.72	7	24411
264	40.24	1	2651
273	150.0	1	27716
274	219.1	1	167
272	840.0	7	4580
275	155.0	1	18467
275	105.0	1	15152
278	40.0	1	27652
287	30.0	2	9247
268	60.93	1	23619
277	211.5	1	10957
285	240.0	1	3245
280	170.0	1	20629
279	309.28	2	3857
278	30.0	1	20500
271	46.94	8	5736
283	32.0	1	4734
276	110.0	1	22204
273	255.0	2	11127
78	30.0	1	24843
78	228.0	1	14492
93	184.62	2	17624
92	70.1	2	5065
81	90.0	1	24399
83	30.0	2	12423
83	105.0	3	11348
92	55.08	1	14057
88	108.54	1	11201
95	80.0	1	3818
94	70.0	2	103
80	55.0	1	17920
80	120.35	2	11401
72	80.0	1	18470
72	70.0	1	18147
91	107.75	1	1
91	30.0	1	9065
91	30.0	1	647
396	57.52	2	26609
391	180.0	3	5092
391	60.0	1	9909
403	331.52	1	16762
403	90.0	1	13725
395	285.0	1	19012
397	67.5	1	22045
399	296.19	1	15348
396	30.0	1	23316
394	46.8	1	3171
399	40.28	1	24506
404	30.0	1	9119
406	30.0	2	18823
397	67.75	2	4460
398	64.32	12	9067
403	224.13	1	20210
403	157.5	1	3354
393	54.09	2	9308
401	110.48	1	24935
397	135.0	2	12157
389	160.9	1	16560
387	150.0	4	13913
395	257.34	1	3619
394	1286.2	1	23304
400	131.0	1	1543
405	197.58	2	18776
404	50.0	2	6936
404	120.0	1	23499
404	30.0	1	6748
393	120.0	2	16953
400	55.0	1	21054
406	30.03	1	5645
406	32.4	1	24430
404	31.14	1	25747
925	60.0	1	10360
915	278.24	2	26535
912	601.6	1	5584
932	129.0	1	9134
913	345.0	2	4483
924	135.0	3	17241
912	642.35	1	26437
912	130.0	2	802
917	196.46	1	7319
918	50.12	3	20361
912	170.0	2	13537
930	153.0	1	9626
921	52.5	1	19155
926	460.0	1	6404
930	141.0	1	27475
281	30.02	1	12516
277	209.3	1	21525
277	307.14	1	22630
268	80.0	2	16461
275	601.6	2	13949
272	510.09	2	3137
278	30.0	2	1486
285	399.98	3	7054
284	31.6	1	20323
281	90.0	7	6733
273	91.84	7	27123
276	230.0	2	14470
276	32.5	1	27038
279	210.0	1	22195
277	269.1	1	26887
932	116.0	1	2686
925	212.3	1	19198
926	30.0	2	24696
924	60.0	1	16595
921	187.8	1	22847
933	151.38	1	19714
921	108.0	2	13980
915	510.0	14	6962
934	180.0	1	27143
934	205.0	1	12165
918	525.45	2	25662
934	46.48	1	18115
934	336.0	1	12656
916	67.18	8	7919
925	370.0	2	26765
931	655.0	1	23
931	261.86	1	7097
934	205.0	2	18939
72	726.0	1	20248
73	110.0	1	27147
88	228.0	1	12303
79	67.5	1	15215
81	87.75	3	17493
81	216.32	3	6623
81	162.0	1	21071
78	285.0	1	9205
88	670.0	7	20848
90	2186.19	3	4180
90	30.0	1	5089
80	180.0	1	23409
795	336.0	1	11688
812	262.71	2	6780
812	60.0	2	26132
806	322.11	1	3956
812	140.0	1	16574
813	58.28	3	798
812	30.0	1	7167
802	480.92	1	13961
804	53.82	1	16458
808	90.0	1	18326
807	1966.8	3	24803
814	57.0	1	13417
814	30.0	6	18520
809	240.0	2	16205
802	75.0	2	18683
802	30.0	1	23328
811	42.52	7	25487
800	30.0	3	14717
799	375.0	1	6507
89	30.0	1	14102
75	50.0	1	15776
77	39.0	1	1844
72	195.0	2	18929
84	201.0	3	18487
91	60.0	7	18741
81	70.0	3	9947
89	163.05	1	12036
92	90.0	1	12867
93	35.88	2	3991
287	183.0	1	21615
271	30.0	6	16413
282	120.0	1	23885
280	470.0	1	23421
278	31.5	1	16376
277	123.38	1	7751
279	90.84	1	15825
287	660.0	1	14968
276	135.0	7	19035
286	84.33	1	1197
84	210.0	2	14967
83	80.15	1	25466
82	3437.49	1	2389
90	242.5	7	3305
79	120.0	1	3645
85	90.0	1	26725
80	405.0	1	23860
82	185.55	2	12821
92	150.56	1	15653
91	95.04	2	24791
81	112.0	1	19734
92	70.0	1	10051
91	39.81	3	23662
91	130.0	1	7457
86	240.0	1	4184
75	135.0	1	3458
84	30.0	2	8700
84	165.0	2	25323
81	129.0	2	20739
79	221.11	1	1187
81	150.0	1	3075
276	131.42	3	15802
283	90.0	1	21217
283	31.98	2	11479
267	80.0	1	24442
264	30.0	2	10980
267	60.0	3	15800
283	74.0	1	11740
283	30.0	1	685
286	80.0	3	13937
285	313.76	1	7091
285	30.0	1	19885
283	150.0	1	15531
272	30.0	3	27627
277	130.0	1	3713
280	82.0	3	24449
280	106.25	1	6294
281	30.0	1	8650
391	30.0	1	15150
390	1817.43	1	23264
404	50.0	1	25447
401	105.0	2	6678
404	75.15	1	5514
384	45.0	1	22279
403	30.0	1	7699
401	30.0	7	21219
398	30.0	1	19215
395	67.5	2	18651
395	84.0	1	27411
407	127.78	2	8961
388	318.0	1	23365
395	127.5	2	26132
400	125.0	1	12461
401	60.0	1	17214
395	240.0	1	7820
74	255.0	2	25970
87	43.24	1	6132
95	30.0	1	7071
91	35.0	5	16973
91	135.0	1	2922
81	30.49	1	25187
83	90.0	2	10086
83	904.41	3	18679
91	288.87	2	6329
87	507.52	2	4470
89	2043.82	2	23141
86	715.92	1	14315
85	191.48	2	24313
85	170.0	1	3604
81	35.0	3	5083
80	2617.82	2	17036
88	754.46	2	17203
89	81.0	1	21458
84	72.66	1	8066
79	183.0	1	1375
90	80.0	2	20850
401	69.0	7	15687
391	80.0	1	12447
399	50.0	1	10542
391	330.0	1	13069
407	30.0	1	15084
391	156.06	3	11222
390	180.0	2	428
391	31.53	1	1745
395	120.0	1	17346
394	195.0	2	22200
407	372.96	1	27404
396	258.64	10	3577
396	80.0	2	13882
88	300.0	2	18777
79	46.8	1	12092
82	102.05	2	8863
75	133.35	8	3907
94	1405.7	1	5047
94	30.0	1	26426
85	30.0	6	10562
82	699.9	3	11818
95	180.0	6	15918
94	135.0	1	10847
82	340.92	2	2617
92	105.0	2	26147
91	45.0	1	16557
93	123.62	3	7700
93	163.84	1	3813
89	43.4	7	2530
88	111.28	3	3026
92	185.46	1	14512
89	35.0	1	12182
89	110.0	1	1670
282	250.0	3	19848
277	90.0	2	15413
276	138.0	1	4149
281	188.52	7	2718
274	162.0	1	7258
273	194.16	7	9892
283	39.45	1	2277
280	30.0	1	15952
284	83.0	1	24582
279	89.62	1	11503
284	50.0	1	1324
284	81.6	2	6462
275	214.0	1	2892
272	30.0	9	17378
265	270.0	1	10166
276	95.68	2	6359
282	91.52	1	26166
284	61.5	1	4255
275	80.66	1	4826
277	202.36	1	10923
916	157.5	2	17712
934	82.5	1	5637
928	6839.07	1	24926
925	90.0	2	1938
925	230.1	1	23822
924	110.0	1	14600
920	300.0	1	24321
926	70.0	1	21152
933	120.0	2	20592
912	174.0	1	1521
919	82.14	1	635
919	96.0	1	14032
923	100.0	2	1068
931	80.0	2	624
930	108.34	1	18326
928	169.98	2	9972
926	321.94	7	18636
932	905.38	1	18374
918	136.88	1	9202
932	65.0	7	14854
919	717.88	1	7936
934	370.0	1	24440
934	43.5	3	5936
932	61.17	1	2718
932	50.0	1	23019
913	201.0	1	4143
916	150.0	1	19922
915	240.0	1	12705
927	455.0	1	3051
927	89.98	1	19613
927	150.0	1	7017
927	746.46	2	8851
921	117.02	2	6349
920	276.55	2	12256
934	121.12	3	6935
914	60.0	2	13773
914	210.0	2	5618
914	30.0	2	22999
929	55.25	1	7041
929	75.0	3	26757
918	240.0	1	518
931	30.0	12	15103
926	105.0	14	103
915	590.58	1	4075
922	90.0	1	13473
935	308.04	2	17785
935	234.0	7	7823
932	57.54	1	16551
915	210.0	1	6977
397	180.0	2	12442
401	225.08	7	11358
400	32.0	1	13591
396	177.96	5	18908
396	30.7	7	1053
398	116.92	14	16042
398	55.99	2	8743
403	55.0	1	12486
406	79.28	1	6403
392	50.0	1	10880
384	270.0	1	6404
400	34.62	1	19488
398	60.0	6	15354
398	105.56	1	7875
398	70.69	2	18140
384	1272.9	1	21867
389	130.0	1	8789
93	195.0	1	5514
93	36.48	7	4725
74	166.63	5	7536
87	30.0	1	8865
88	153.0	2	27174
91	49.3	2	16008
78	30.0	10	22090
87	241.92	1	22177
72	210.0	2	9484
92	129.81	1	13375
84	50.0	2	1821
88	210.0	10	21681
88	525.96	2	5215
72	90.0	2	5460
76	50.0	1	20025
95	75.0	1	10344
285	160.36	7	2386
283	61.74	1	17999
285	30.0	1	13256
278	32.0	3	310
278	30.0	2	13602
277	975.58	2	23095
271	30.0	1	15151
287	50.0	7	370
265	133.0	1	13962
265	80.0	1	17717
281	390.0	1	487
280	309.38	1	10607
286	92.0	1	10952
276	60.0	2	15036
94	30.0	1	24322
95	390.0	2	15721
87	311.22	1	19075
88	133.68	1	27662
79	90.0	3	23603
95	200.0	1	20085
94	150.0	1	236
76	180.65	7	24582
86	30.0	2	18589
86	67.5	7	402
90	85.0	1	13392
77	69.5	16	1668
83	30.0	1	22956
94	33.03	1	12972
86	213.81	1	10361
86	486.0	2	13413
91	387.0	1	5351
915	105.0	6	11512
919	270.0	1	24961
919	110.22	1	4254
927	170.0	1	63
919	80.0	1	14601
925	156.84	1	3084
931	253.45	1	9413
932	30.0	1	3064
923	55.0	1	23309
929	80.0	1	7007
924	209.52	1	13424
927	198.0	1	4958
920	30.0	1	15064
395	586.22	1	15963
395	92.95	1	1911
403	90.0	2	21756
402	130.0	1	7457
401	56.88	1	7259
394	52.44	1	12447
394	80.0	1	16876
398	672.72	1	25705
401	30.0	7	10259
394	370.45	7	404
394	97.5	1	10596
395	120.0	3	22481
401	70.8	1	22174
396	32.7	1	8235
390	110.0	1	26166
407	30.0	1	21591
394	180.5	1	13798
402	54.12	2	48
395	67.5	1	24122
394	457.5	1	8137
399	120.0	7	19139
403	540.0	2	23752
404	211.28	1	27388
397	323.88	2	323
394	30.2	1	611
400	182.32	2	5690
402	32.5	1	12348
402	90.0	1	20562
396	30.18	1	22249
403	90.0	1	7665
404	180.0	1	1
400	80.0	1	16847
399	96.0	1	1056
407	100.0	1	27275
407	37.5	1	8042
401	409.3	1	23489
384	155.0	2	3386
386	190.0	1	8599
386	101.76	1	3292
396	165.69	1	1974
392	115.92	3	8130
398	95.31	7	402
395	150.0	14	15637
395	90.0	1	7122
399	63.82	3	717
404	108.32	1	3454
275	105.0	1	2117
285	38.13	1	19527
270	80.0	2	9577
282	300.0	1	3550
271	81.4	2	6712
268	123.69	1	17556
272	318.67	1	1485
287	100.0	2	1107
269	150.0	2	812
275	107.34	1	19730
920	446.67	1	12269
934	540.0	1	22455
919	75.0	2	10092
927	153.24	7	1246
933	30.0	1	27493
933	234.0	1	4944
934	80.0	2	9277
928	332.0	1	2950
927	360.0	1	24440
927	124.24	1	15150
926	79.76	7	5302
917	240.0	1	23913
918	80.0	1	8765
912	127.62	1	1824
931	158.73	2	13686
912	1083.65	12	24239
913	450.0	1	14115
919	225.0	1	16433
935	120.0	1	6855
930	255.0	1	19483
930	91.02	7	27291
930	179.04	1	20192
931	372.36	1	17165
934	230.0	1	25232
922	181.8	1	15761
935	50.46	1	18815
917	150.0	2	26459
919	601.6	2	11165
930	137.95	1	20665
930	32.0	1	11201
934	50.38	1	9987
919	556.2	1	12568
929	90.69	7	18765
924	110.0	1	21602
928	30.0	1	25598
928	270.0	1	24423
925	50.0	2	23196
932	35.0	1	18414
925	142.0	1	9211
934	111.68	2	1672
931	170.0	2	8328
933	59.38	1	3604
933	87.0	1	5467
933	80.0	1	1234
925	51.06	1	11501
912	31.28	2	21843
917	53.0	1	25572
929	30.0	1	16623
934	50.0	1	7739
914	40.0	1	10802
930	30.0	1	14205
935	30.0	1	6477
931	120.0	2	20731
919	81.6	3	9320
935	325.68	1	977
918	72.02	2	16479
912	168.0	2	2414
932	132.69	1	13508
933	62.4	1	13193
931	205.0	2	16133
927	71.9	9	20321
927	170.0	1	25888
927	39.0	1	7123
923	203.22	1	23355
920	30.0	6	8326
928	136.6	1	25179
925	137.79	1	24499
932	30.0	1	18137
932	50.0	1	7512
931	80.0	6	8359
926	30.0	1	20887
926	45.0	7	24933
929	67.5	5	8579
926	195.0	1	3245
927	105.0	2	15413
913	240.0	1	2622
932	30.54	7	8452
915	328.02	7	5397
915	200.0	2	5811
923	246.0	1	4291
922	71.98	1	6772
929	216.3	1	18280
917	60.0	1	11758
273	135.0	3	6542
270	30.0	1	10969
284	90.0	2	13949
284	435.0	1	22617
276	30.0	1	2328
277	98.42	3	1847
285	102.5	1	3699
271	60.0	1	2698
280	30.0	1	25695
280	72.81	1	16094
278	90.0	2	16205
286	285.74	3	11111
85	170.0	2	26314
85	114.0	1	10393
77	105.0	2	22167
94	90.0	1	25247
88	75.0	2	19229
79	458.64	1	24675
73	269.84	1	27522
95	79.32	1	20215
83	172.6	1	27058
78	55.0	1	6298
89	265.92	5	8985
81	75.3	2	770
81	70.0	1	3025
84	840.0	2	11748
95	299.06	2	25901
283	108.84	1	12364
264	310.0	7	7587
268	68.78	3	26869
268	210.0	1	25852
284	45.0	1	24647
287	48.93	1	23153
287	150.0	1	9744
276	129.0	1	10107
264	318.64	2	17166
271	30.0	10	7368
281	30.0	2	23624
281	156.3	1	9649
276	198.0	2	14960
272	86.54	1	24972
267	255.0	2	20485
285	50.0	1	16066
285	58.64	3	23925
277	230.0	2	25609
281	2675.96	2	22018
275	30.0	1	4827
272	112.73	1	1300
921	70.0	2	24542
927	130.0	1	19577
927	90.0	1	8576
920	180.0	1	16189
927	170.0	2	20516
929	200.0	1	3767
930	92.5	2	16287
926	31.03	2	22101
926	90.0	1	13049
926	333.76	1	5082
932	334.25	2	749
933	93.99	1	8698
914	471.12	1	14492
929	210.0	1	17117
929	70.0	3	6847
926	120.0	1	6967
929	35.75	1	16006
929	313.29	2	21072
391	195.0	2	2814
395	313.54	3	1895
405	150.0	3	25617
400	92.5	1	5938
405	130.0	1	17708
399	30.0	1	19619
407	35.0	8	9453
386	849.7	2	21891
390	165.0	2	27630
397	50.0	1	13145
398	370.0	1	23252
397	120.0	2	19486
404	708.68	1	26921
404	60.0	1	2238
398	83.0	3	10671
407	690.0	1	19221
403	360.0	1	12653
392	45.0	1	13562
404	930.0	1	16571
406	37.5	1	11758
394	34.98	1	12186
403	121.46	1	27423
402	150.75	2	27201
390	138.0	1	19493
399	423.75	2	6587
403	32.6	1	26902
394	752.07	1	13011
391	50.0	1	19488
396	362.25	1	3971
393	80.22	2	13921
403	151.2	9	17823
404	258.64	1	1339
391	1084.08	1	19362
402	540.6	1	21856
393	30.0	1	4570
398	60.0	1	3858
396	31.88	1	222
392	240.0	1	18629
392	99.24	1	9063
921	99.09	1	12380
924	32.66	9	3824
931	60.96	2	26277
912	570.0	2	17304
917	390.0	1	15426
924	747.46	2	22618
920	150.0	1	2591
925	210.0	1	15091
925	35.35	3	17946
925	164.0	2	26216
931	35.68	1	15041
916	276.32	1	23195
916	117.5	1	15746
914	110.0	2	7100
929	30.0	1	13951
924	150.0	2	23991
914	195.0	7	10561
923	55.0	1	2516
918	378.51	2	2345
405	30.0	1	18129
405	40.5	2	242
395	30.0	1	15150
387	52.5	2	10006
391	97.45	1	26183
402	150.0	7	10017
405	127.5	1	2734
404	30.0	1	9119
395	75.0	1	18238
403	30.0	1	5938
391	871.47	2	12663
392	74.0	1	20524
914	750.24	1	10156
919	80.0	1	4163
919	30.0	2	11165
935	285.0	1	4349
927	42.0	1	8032
920	305.0	1	10551
932	100.0	7	24216
920	579.07	7	11979
932	300.0	1	25538
932	448.95	2	23766
932	99.73	1	9771
918	55.0	1	24203
931	70.0	2	17500
927	136.0	1	8441
921	114.15	1	23015
935	39.52	7	26680
920	84.0	1	14732
919	30.0	1	24735
919	80.0	1	635
927	90.0	3	15707
280	54.38	1	12459
280	105.5	1	4234
274	34.07	1	23663
286	51.2	1	22241
277	75.01	1	17146
286	30.0	6	23554
286	490.0	2	6433
285	100.0	1	13917
277	52.82	1	20232
277	88.05	1	20004
277	135.0	7	16562
280	60.0	1	9242
272	77.5	3	17370
272	90.0	1	16318
273	80.1	5	23131
273	34.5	1	3282
273	100.0	2	12828
919	120.0	1	20110
927	70.32	1	2698
927	86.32	3	8774
931	244.42	7	5341
933	336.0	1	26620
915	130.0	1	26338
921	50.66	7	13889
917	355.08	1	18400
913	378.82	2	12259
931	90.0	2	15460
932	240.0	1	13369
918	168.0	1	15589
930	85.62	2	6864
917	30.0	1	14826
922	51.28	2	4785
445	93.0	1	10415
453	50.0	1	12904
442	205.0	1	8966
440	75.0	1	4534
445	115.84	2	4516
443	170.0	2	22911
443	210.0	1	698
442	31.0	1	12186
442	89.25	1	7868
453	37.5	1	2035
445	30.0	1	25216
449	854.5	2	1763
448	81.87	1	9681
447	136.74	7	24477
918	135.0	3	15424
933	60.0	1	22772
933	108.4	2	10151
931	50.0	1	25175
918	82.57	1	3645
912	342.44	5	21296
925	60.0	2	27468
925	325.92	1	6358
925	165.63	2	20441
932	525.0	5	5686
932	270.09	3	20089
927	119.25	2	358
935	90.0	1	22455
912	132.0	1	3565
84	412.5	7	3577
90	540.0	1	2112
72	146.82	1	12129
84	360.08	7	3577
88	50.0	1	13252
81	60.0	7	18385
87	37.5	2	17055
89	158.02	1	1009
82	990.0	2	2742
86	211.4	1	16658
91	90.0	1	13193
91	100.0	1	23978
94	117.5	2	27437
82	105.0	1	17725
81	85.92	2	21012
92	30.0	1	5986
92	51.6	1	23271
77	195.0	1	4827
88	30.0	1	11904
95	35.7	3	6542
90	48.57	7	19765
73	138.0	1	16066
84	55.0	1	1652
75	55.0	2	17895
84	240.0	1	25145
80	195.0	1	23848
77	300.0	1	18938
91	147.32	1	4339
91	330.0	1	26951
94	30.0	10	23301
83	44.1	2	18435
81	31.6	1	2356
91	51.57	1	8922
896	117.25	7	10283
907	107.93	1	8128
907	127.78	1	25282
906	80.0	1	21848
901	285.0	3	21960
910	30.0	14	17327
908	259.8	2	24572
899	212.0	2	9899
894	237.0	1	19173
897	30.0	1	23150
903	131.71	2	14108
900	285.0	1	14458
900	904.52	3	19848
898	90.0	1	7090
905	111.02	2	663
93	230.0	1	19142
93	206.6	1	9810
92	333.0	7	25367
91	37.8	1	8440
85	300.0	1	2341
94	60.0	1	17717
81	47.5	5	15870
88	80.0	7	11359
81	154.74	1	5467
89	130.0	2	24993
92	41.92	2	25372
92	160.25	1	20837
85	196.03	2	5240
924	70.0	2	23591
924	150.0	1	438
918	138.0	1	22862
922	98.6	7	2062
922	138.0	9	1588
934	175.0	1	23700
930	44.92	2	13061
923	61.48	1	3966
923	70.0	2	9590
924	220.94	1	3843
920	114.15	1	3127
920	30.0	1	5408
920	479.54	2	13287
922	30.0	1	5302
929	105.0	2	10896
929	45.0	1	11369
929	200.0	7	233
929	80.0	1	5637
924	60.0	1	9242
927	78.0	7	13049
922	39.52	1	25145
934	134.58	1	6650
916	165.0	7	7426
914	60.0	2	12608
913	183.0	1	18793
610	271.52	1	23484
620	315.0	3	24426
609	390.0	2	7076
611	37.5	1	23892
611	462.0	2	27350
617	210.3	1	11345
618	170.0	1	4504
603	75.0	1	17843
607	45.0	1	16739
622	150.0	1	13381
607	150.0	3	27492
400	100.0	1	6510
403	75.0	2	19925
391	31.44	1	26293
396	140.31	1	9052
395	1970.0	1	25154
398	67.33	1	20475
392	120.0	11	26220
405	82.5	1	24409
404	30.0	1	12815
404	81.86	1	24522
403	37.5	1	19683
396	30.0	3	25840
405	265.92	3	1436
401	117.15	1	12254
396	166.92	1	13028
396	73.52	1	26509
283	80.0	1	8150
271	30.0	1	8099
287	40.08	2	13038
281	336.6	2	4910
287	168.85	2	4912
270	180.0	2	2662
269	373.5	1	17183
271	210.0	1	8347
282	248.11	1	16846
277	150.0	2	2909
280	832.52	2	820
271	114.0	1	2661
274	102.0	1	23247
276	251.28	1	17584
276	202.08	1	4681
268	230.0	3	22481
269	205.0	1	4689
273	180.0	7	23449
269	180.0	1	24705
279	46.24	7	19328
274	55.0	1	3959
403	43.89	1	21302
384	118.0	3	6523
384	300.0	1	14794
398	82.5	2	22232
392	337.35	2	22048
400	582.96	7	18931
400	105.0	1	27397
399	130.0	5	13482
391	187.98	2	22188
407	45.0	2	180
407	53.56	1	21630
390	30.0	1	11216
394	49.64	1	23320
404	86.1	1	25019
933	45.0	7	25010
924	110.64	2	22101
934	31.5	1	1082
925	50.0	2	1938
923	170.0	1	23796
923	379.05	2	15649
928	105.0	1	13148
929	30.0	1	26140
924	255.0	1	12066
927	135.0	2	17404
933	109.22	1	26877
933	167.5	7	16786
927	409.26	1	22060
441	115.44	1	23724
455	30.0	2	26779
455	118.68	3	21459
434	946.6	2	13622
450	393.85	1	23549
451	80.44	1	7799
451	82.5	1	20593
443	250.0	1	611
454	264.0	1	18608
450	217.5	1	21354
443	90.0	1	19833
450	155.0	1	27444
450	33.0	7	13529
439	848.53	1	13709
281	92.5	1	1227
275	285.0	7	17324
274	30.0	1	10351
279	80.0	7	342
277	106.98	1	16640
280	473.82	2	25576
281	30.0	1	10472
273	165.0	1	1475
276	258.64	1	16369
286	75.0	1	17838
880	129.0	1	10315
880	100.0	1	14293
884	40.82	9	20119
869	142.0	1	25573
883	298.5	1	26801
886	66.76	1	9490
878	115.92	1	19204
884	176.8	3	25850
883	80.0	1	5930
875	30.0	1	1896
886	51.0	7	8787
877	30.0	1	13044
886	37.15	1	14889
882	50.0	10	16774
875	420.3	1	23096
280	158.82	1	13877
277	186.0	1	24478
271	30.0	1	17827
285	30.0	1	27356
273	210.0	1	26711
280	105.0	2	15272
279	660.0	2	13281
265	110.0	1	10791
265	66.0	1	21291
277	90.0	1	10420
278	30.0	1	22045
268	100.0	1	18108
274	210.96	1	14998
277	126.0	1	14293
399	30.0	1	2364
396	205.86	1	11843
395	674.55	2	25274
395	164.4	7	402
394	153.03	2	16334
400	116.55	5	21800
403	271.98	1	18605
403	781.92	7	15474
403	30.0	1	15248
404	112.5	7	11955
385	110.88	1	24606
396	64.68	15	6226
399	43.92	1	985
407	45.0	1	13592
399	86.64	1	3669
404	30.0	1	16757
401	130.0	1	25247
392	169.0	1	10932
398	30.0	1	3713
391	30.0	1	22743
385	263.78	1	16665
402	62.97	1	18964
406	60.0	2	19013
396	46.5	1	10776
398	50.0	1	15041
401	107.48	2	16596
398	42.48	1	26140
396	180.0	3	9748
407	63.0	1	10557
406	30.0	2	12383
392	110.0	2	25166
395	195.0	2	9117
388	150.0	1	7167
393	140.85	1	12882
397	83.92	2	9369
398	547.28	1	1375
406	30.96	1	22300
404	58.4	2	14038
400	120.0	7	2636
406	30.0	6	3177
94	37.5	2	708
93	30.0	1	26988
92	30.0	1	8977
84	130.0	1	25952
79	30.45	1	14015
81	50.0	1	22768
83	129.72	1	8282
74	125.07	2	11836
74	240.0	1	10802
91	387.51	7	14201
86	67.0	1	23164
405	110.0	1	26523
405	209.14	1	25184
405	118.92	2	13121
392	752.98	1	21453
394	30.0	1	15393
398	50.0	1	7739
398	30.0	6	2851
401	80.0	1	27397
401	103.09	7	613
401	75.0	2	4269
401	261.41	1	26045
392	150.0	1	1263
388	30.0	1	26983
384	120.0	1	14103
397	450.0	7	1296
400	30.0	7	12378
389	56.88	11	321
275	90.0	3	15900
282	116.15	2	16983
271	255.0	2	8729
276	660.93	2	21795
276	222.88	3	12767
286	80.16	1	19223
277	435.0	1	18526
276	70.0	1	8339
274	30.0	7	7410
282	80.0	1	18794
280	185.28	1	9040
285	120.0	11	12253
285	331.65	1	23224
269	30.0	1	17364
268	96.0	1	18148
287	270.0	2	26649
277	151.5	1	15479
286	135.48	1	9355
277	247.28	2	859
284	165.0	1	21285
281	105.0	1	6817
280	193.05	1	16630
281	82.12	1	4086
92	135.81	1	17814
88	92.04	11	25341
93	80.0	1	24226
78	32.62	4	13175
81	290.0	2	1210
74	75.0	2	11836
94	270.0	2	16736
94	31.82	1	3933
93	75.0	1	15401
89	990.0	1	5812
88	114.38	2	26440
90	51.13	1	223
82	31.98	2	11724
73	306.0	1	18285
81	715.92	1	3861
93	86.23	3	18070
79	60.0	3	14040
921	364.35	2	24110
925	135.0	1	17169
931	45.0	2	12300
929	30.21	1	7125
929	67.5	1	22109
929	208.2	1	4389
919	45.0	1	11138
935	136.5	1	22117
932	480.02	1	16968
932	120.0	2	2306
932	70.0	1	10532
933	215.22	3	23925
930	100.0	2	17287
932	70.0	2	22762
926	47.46	1	14688
926	60.15	1	3012
933	180.0	1	19179
929	60.0	1	5853
610	510.0	1	3560
608	358.92	1	15433
600	257.77	1	26825
613	42.5	1	3427
606	48.0	3	9947
607	228.0	1	13761
610	228.0	1	15975
613	57.5	1	14720
971	50.0	7	15661
971	402.22	3	14090
973	130.0	2	17484
982	32.3	1	13045
977	208.02	7	17640
980	45.0	7	1886
975	60.0	1	21749
968	117.1	2	5494
960	660.0	2	20055
973	344.4	1	27099
972	71.83	1	5677
277	132.63	1	20311
284	80.0	2	136
284	188.1	2	23411
270	30.0	3	17089
279	30.0	1	11057
279	30.0	1	1187
282	37.7	1	4227
280	34.6	5	24377
285	75.0	2	12900
285	180.0	7	25179
271	33.27	1	382
271	58.5	1	1607
930	60.0	1	17875
930	330.88	2	6697
928	30.0	7	27102
934	80.0	1	24021
925	375.0	2	1134
932	30.0	1	15604
932	120.0	1	25453
923	452.0	2	15126
934	592.56	3	2806
927	117.5	1	5428
920	525.36	3	10585
926	74.13	3	19667
926	600.0	7	12971
